id,data_criacao,titulo,cidade,estado,tipo_problema,resolvido:bool,conteudo,tipo_postagem,ordem_da_interacao,tipo_interacao,id_pai,nome_completo_empresa,nome_curto_empresa,site_empresa,categoria_empresa
9nf0hexpHKR0LWsr,2022-05-06,Compra na loja Americana ,Ipatinga,MG,,False,"Olá Jacqueline ,
      
Boa tarde, tudo bem?

Informamos a consumidora, que estamos solicitando ao parceiro envio do produto faltante, caso não seja possível, vamos prosseguir com o cancelamento da compra.

Encaminhamos todas as orientações necessárias via e-mail.

Ah! E se precisar de qualquer ajuda, conte com a gente.

Esperamos continuar contando com a sua confiança e preferência.

Atenciosamente,  
Joice Oliveira  
Atendimento Especial
Equipe Americanas.com",interaction,1,ANSWER,Qy2EOrNrAQykVS6K,Americanas Marketplace,americanas-marketplace,http://www.americanas.com.br,"['Marketplace', 'Higiene e Limpeza Pessoal', 'Higiene e limpeza doméstica', 'Higiene Bucal', 'Utilidades domésticas', 'Acessórios para Carros', 'Acessórios para Celulares, Tablets e Computadores', 'Óculos, Lentes e Acessórios', 'Relógios', 'Jóias e Relojoarias', 'Acessórios de Vestuário', 'Informática', 'Eletroeletrônicos', 'Eletrodomésticos', 'Cama, Mesa e Banho', 'Livros', 'Corpo e Banho', 'Corpo e Banho Infantil', 'Moda Feminina', 'Moda Masculina', 'Moda Infantil', 'Calçados Masculinos', 'Calçados Femininos', 'Calçados Infantis', 'Calçados Esportivos']"
SrAqk5cCDe0fsvt8,2022-04-05,Recebendo mensagem de terceiro ,Fortaleza,CE,,True,"Já com várias mensagens recebidas em nome de outra pessoa que eu nem conheço, no meu número 85999977341 Solicito que pare com urgência porque não tenho nenhum serviço com o Banco do Brasil.",complaint,0,COMPLAINT,SrAqk5cCDe0fsvt8,Banco do Brasil,banco-do-brasil,http://www.bb.com.br,[]
lTcO8avZ7u1kRMI8,2022-04-06,Recebendo mensagem de terceiro ,Fortaleza,CE,,True,"Olá, José!
 
Agradeço seu registro e espero que esteja tudo bem com você.

Conforme solicitado, efetuei os procedimentos necessários de maneira a impedir esse tipo de atendimento ora reclamado.

- Poder te ajudar é #valiosopramim. Se precisar de algo mais ou tiver alguma dúvida fale conosco por qualquer um dos nossos canais de atendimento: www.bb.com.br/atendimento

- Espero que meu atendimento tenha sido satisfatório. Por gentileza, não esqueça de fazer a avaliação no site no Reclame Aqui selecionando Minhas Reclamações e depois Responder/Avaliar, pois a sua opinião é muito importante para nós.

Atenciosamente,

Adilson
Equipe SAC BB",interaction,1,ANSWER,SrAqk5cCDe0fsvt8,Banco do Brasil,banco-do-brasil,http://www.bb.com.br,[]
NiKNA6f7U1YjMLUg,2022-04-06,Recebendo mensagem de terceiro ,Fortaleza,CE,,True,Pratico,interaction,2,FINAL_ANSWER,SrAqk5cCDe0fsvt8,Banco do Brasil,banco-do-brasil,http://www.bb.com.br,[]
tBKpJ4HhFrjbzHNy,2022-01-17,Ligações persistentes mesmo após dizerem q não iriam ligar mais ,São Paulo,SP,Ligações mudas insistentes ,False,"Estou recebendo ligações desta base de dados e mesmo reclamando aqui, e eles dizendo q em 24hs não ligariam mais, só hoje e não são nem 10 da manhã já recebi 4 ligações que enviei os anexos e fazem parte desta base de dados. Já bloqueei e não adianta. 
Não dá nem pra saber que emoresa comprou essa base, pois a ligação e muda. São robôs. Vou estar incluindo reclamação formal no PROCON, pois é impossível conseguir trabalhar com tantas interrupções, estão me prejudicando no trabalho. ",complaint,0,COMPLAINT,tBKpJ4HhFrjbzHNy,DATORA | ARQIA,datora-telecom,http://www.datora.net,['Provedores e serv. de internet']
7VqtQVlGhN7dRn0M,2022-01-17,Ligações persistentes mesmo após dizerem q não iriam ligar mais ,São Paulo,SP,Ligações mudas insistentes ,False,"Vivian, bom dia!

Meu nome é Patrícia, faço parte da equipe de relações com o cliente na Datora|Arqia.

Primeiramente gostaria de te pedir desculpas pelo incomodo gerado nos últimos dias.

Somos uma empresa de conectividade, proprietária das linhas reclamadas, porém, quem realiza as ligações são nossos clientes (empresas de vários segmentos), que compram as linhas para uso no dia a dia. Entendemos que somos co-responsáveis pela demanda e já solicitei nossa área técnica que realize o bloqueio de sua linha para que nenhuma ligação com terminação nossa seja realizada.

Vale ressaltar que os clientes podem continuar ligando para o seu telefone através de outras rotas, portanto, para maior efetividade te aconselho a solicitar o bloqueio de todas as rotas com a sua operadora.

O nosso bloqueio ocorrerá em até 24 horas.

Atenciosamente,
Patrícia- Datora|Arqia",interaction,1,ANSWER,tBKpJ4HhFrjbzHNy,DATORA | ARQIA,datora-telecom,http://www.datora.net,['Provedores e serv. de internet']
PJp9URwf9qg4oUzg,2022-01-17,Ligações persistentes mesmo após dizerem q não iriam ligar mais ,São Paulo,SP,Ligações mudas insistentes ,False,"Patrícia boa tarde 
Disseram isso já e não ocorreu. Eu não consigo nem saber que cliente de vocês está fazendo as ligações pq as ligações são mudas, eu atendo e desligam. São bots ligando a todo momento dos números que já enviei inclusive na reclamação anterior. Não estou conseguindo trabalhar, não posso desligar meu celular pq trabalho com ele e a todo instante surge uma nova ligação. Ou me passam o cliente para que eu o acione diretamente ou tomem uma providência efetiva. Pois dizer q Jao ligarão depois de 24hs e mentira, já disseram uma vez.",interaction,2,REPLY,tBKpJ4HhFrjbzHNy,DATORA | ARQIA,datora-telecom,http://www.datora.net,['Provedores e serv. de internet']
q0OjYu90dLdxYQrx,2022-01-17,Ligações persistentes mesmo após dizerem q não iriam ligar mais ,São Paulo,SP,Ligações mudas insistentes ,False,"Olá, Vivian. Boa tarde!

Conforme dito anteriormente, o nosso bloqueio será realizado em até 24 horas. 

Lembrando que bloqueio que realizamos é válido somente na rota Datora|Arqia. Dito isto, as empresas podem continuar ligando através de outras rotas, como ocorreu neste caso.

Para maior efetividade, é importante que você solicite o bloqueio direto com a sua operadora.

Atenciosamente,

Stella  - Equipe DATORA|ARQIA",interaction,3,COMPANY_REPLY,tBKpJ4HhFrjbzHNy,DATORA | ARQIA,datora-telecom,http://www.datora.net,['Provedores e serv. de internet']
QMjjc_cI5iwd7xI3,2022-01-17,Ligações persistentes mesmo após dizerem q não iriam ligar mais ,São Paulo,SP,Ligações mudas insistentes ,False,"O que vocês não entenderam é que juridicamente vocês são co-autores dos incômodos, uma vez que não tenho acesso ao cliente final. Como são bots, e o cliente continua usando a sua base, a responsabilidade também é de vocês. Estarei aguardando as 24hs novamente, porem o problema não está sanado.",interaction,4,REPLY,tBKpJ4HhFrjbzHNy,DATORA | ARQIA,datora-telecom,http://www.datora.net,['Provedores e serv. de internet']
WzFuiTyOB2RaOW69,2022-01-17,Ligações persistentes mesmo após dizerem q não iriam ligar mais ,São Paulo,SP,Ligações mudas insistentes ,False,"Vivian, boa tarde!

Como informamos, o bloqueio que fazemos é somente da nossa rota, porem o cliente pode continuar ligando para a sua linha utilizando rotas de outras operadoras.

Para ter 100% de efetividade, o bloqueio deverá ser solicitado diretamente com a sua operadora, pois só assim, todas as rotas serão bloqueadas.

Atenciosamente,
Patrícia - Equipe Datora I Arqia",interaction,5,COMPANY_REPLY,tBKpJ4HhFrjbzHNy,DATORA | ARQIA,datora-telecom,http://www.datora.net,['Provedores e serv. de internet']
BoCFTvYpupPRTmSi,2022-01-25,Ligações persistentes mesmo após dizerem q não iriam ligar mais ,São Paulo,SP,Ligações mudas insistentes ,False,"As ligações cessaram porém após 4 dias sem ligarem, retomaram e continuaram na mesma progressão,só hoje já recebi mais de 8 ligações que são mudas. Como não dizem quem é o cliente que está entrando em contato comigo, vou responsabilizar os donos das linhas e rota que estão me incomodando diariamente. Já estou deixando aqui registrado, que não tenho conhecimento de quem está ligando (ligações mudas) e as linhas correspondem a esta empresa, portanto, tomarei as providências necessárias para cessar este incômodo é que está prejudicando meu trabalho.",interaction,6,REPLY,tBKpJ4HhFrjbzHNy,DATORA | ARQIA,datora-telecom,http://www.datora.net,['Provedores e serv. de internet']
WPQu-7GplZ58WB-i,2022-01-25,Ligações persistentes mesmo após dizerem q não iriam ligar mais ,São Paulo,SP,Ligações mudas insistentes ,False,"Vivian, boa tarde!

Verifiquei com a nossa área técnica e o número do seu telefone com final ****83 já está bloqueado!

Conforme informado, o bloqueio que realizamos é válido somente na rota Datora|Arqia. Dito isto, as empresas podem continuar ligando através de outras rotas, como ocorreu neste caso.

Para maior efetividade, é importante que você solicite o bloqueio direto com a sua operadora.

Atenciosamente,

Stella- Equipe DATORA|ARQIA",interaction,7,COMPANY_REPLY,tBKpJ4HhFrjbzHNy,DATORA | ARQIA,datora-telecom,http://www.datora.net,['Provedores e serv. de internet']
LC4sVDekvyrukViO,2022-01-25,Ligações persistentes mesmo após dizerem q não iriam ligar mais ,São Paulo,SP,Ligações mudas insistentes ,False,"A minha operadora não tem como bloquear nada, fui até lá com a reclamação do procon e disseram que a empresa responsável pela linha deve fazer o bloqueio. Vou acionar judicialmente pois estou sendo incomodada diariamente ou me mande um documento formalizado da sua empresa dizendo que já está bloqueado e que a responsável e o cliente e o nome dele.",interaction,8,REPLY,tBKpJ4HhFrjbzHNy,DATORA | ARQIA,datora-telecom,http://www.datora.net,['Provedores e serv. de internet']
Z9bLcqfvGw0a4ecK,2022-01-25,Ligações persistentes mesmo após dizerem q não iriam ligar mais ,São Paulo,SP,Ligações mudas insistentes ,False,"Vivian, boa tarde!

Verifiquei com a nossa área técnica e o número do seu telefone já está bloqueado!

Como informamos, o bloqueio que fazemos é da nossa rota, mas o cliente pode continuar ligando para a sua linha utilizando rotas de outras operadoras.

Para ter 100% de efetividade, o bloqueio deverá ser solicitado diretamente com a sua operadora, pois assim, todas as rotas serão bloqueadas.

Atenciosamente,
Patrícia- Equipe Datora I Arqia",interaction,9,COMPANY_REPLY,tBKpJ4HhFrjbzHNy,DATORA | ARQIA,datora-telecom,http://www.datora.net,['Provedores e serv. de internet']
XeiPs4AUMZotCW4S,2022-01-25,Ligações persistentes mesmo após dizerem q não iriam ligar mais ,São Paulo,SP,Ligações mudas insistentes ,False,"Favor atentar as respostas prontas, e todas iguais. Em nenhum momento respondem aos questionamentos e permanecem solicitando que outras empresas resolvam o problema, mesmo eles sendo a origem do mesmo. Sem fornecer documentação comprobatória do que dizem ou direcionando ao responsável.",interaction,10,REPLY,tBKpJ4HhFrjbzHNy,DATORA | ARQIA,datora-telecom,http://www.datora.net,['Provedores e serv. de internet']
cVlBdokHgpWUifeX,2022-01-26,Ligações persistentes mesmo após dizerem q não iriam ligar mais ,São Paulo,SP,Ligações mudas insistentes ,False,"Olá Vivian, bom dia.

Gentileza encaminhar um print das ligações recebidas recentemente para que possamos avaliar internamente.

Segue o e-mail para ser enviado: atendimento@arqia.com.br.

Aguardamos seu retorno.

Atenciosamente,
Vânia- Equipe Datora I Arqia",interaction,11,COMPANY_REPLY,tBKpJ4HhFrjbzHNy,DATORA | ARQIA,datora-telecom,http://www.datora.net,['Provedores e serv. de internet']
Dr7yX-uDLd58KFNB,2022-03-22,Não consigo converter Dotz em dinheiro ,Petrolina,PE,Não consigo resgatar pontos,False,Solicitei várias vezes a conversão dos Dotz em dinheiro e sempre cancelam a solicitação.,complaint,0,COMPLAINT,Dr7yX-uDLd58KFNB,Dotz,dotz,https://www.dotz.com.br/Selecione-Sua-Regiao.aspx,['Programas de Fidelidade']
nWu4LkUt4zUoQK6J,2022-03-25,Não consigo converter Dotz em dinheiro ,Petrolina,PE,Não consigo resgatar pontos,False,"Joselania. 

Te enviei uma mensagem privada passando algumas informações referente a tratativa do seu caso. Essa mensagem é destinada ao e-mail cadastrado no Reclame Aqui e por esse motivo, orientamos que verifique sua caixa de entrada, lixeira e SPAM.

Assim que possível, da uma olhadinha lá.

Atenciosamente, Luciana Luz.
Atendimento Dotz.",interaction,1,ANSWER,Dr7yX-uDLd58KFNB,Dotz,dotz,https://www.dotz.com.br/Selecione-Sua-Regiao.aspx,['Programas de Fidelidade']
Vzb5pYJoWy8ygKva,2022-04-05,COBRANÇA INDEVIDA AMAZON DIGITAL,Mauá,SP,Estorno do valor pago,False,"Eu tenho a assinatura do streaming da Amazon PRime, mas esse mês para a minha surpresa eu recebi uma cobrança indevida da Amazon Digital no valor de 19,90. Eu não fiz nenhuma compra no site, não possuo nenhum histórico de compra disso. Apenas o plano de assinatura. 
Muito chato, eu precisar vir até aqui para solicitar o reembolso de um valor indevido. ",complaint,0,COMPLAINT,Vzb5pYJoWy8ygKva,Amazon,amazon,http://www.amazon.com.br,"['Cama, Mesa e Banho', 'Foto e Vídeo', 'Informática', 'Eletroeletrônicos', 'Eletrodomésticos', 'Eletroportáteis', 'Utilidades domésticas', 'Celulares e Smartphones', 'Telefones fixos (aparelhos)', 'Games e Jogos', 'Livros', 'Chuveiros e Aquecedores', 'Cabelos', 'Decoração', 'Acessórios para Celulares, Tablets e Computadores', 'Pilhas e Carregadores', 'Iluminação e Elétrica', 'Problemas com o Atendimento', 'Problemas com o Site', 'Presentes e Enfeites']"
5I_ji80i6mSTaWI4,2022-04-06,COBRANÇA INDEVIDA AMAZON DIGITAL,Mauá,SP,Estorno do valor pago,False,"Olá, Thais, tudo bem?

Obrigado pela conversa que tivemos hoje pelo telefone.

Em relação ao que falamos, a cobrança é de um canal a parte, o Paramount+, o canal foi cancelado com o reembolso.

Quando puder, verifique as informações que te encaminhei por e-mail com mais detalhes da resolução do problema.

E se tiver um tempinho, por favor, não se esqueça de avaliar o nosso atendimento. :)
Caso precise de qualquer ajuda, entre em contato conosco: https://www.amazon.com.br/faleconosco. 

Estamos sempre à sua disposição!

Atenciosamente,
Equipe Amazon.com.br",interaction,1,ANSWER,Vzb5pYJoWy8ygKva,Amazon,amazon,http://www.amazon.com.br,"['Cama, Mesa e Banho', 'Foto e Vídeo', 'Informática', 'Eletroeletrônicos', 'Eletrodomésticos', 'Eletroportáteis', 'Utilidades domésticas', 'Celulares e Smartphones', 'Telefones fixos (aparelhos)', 'Games e Jogos', 'Livros', 'Chuveiros e Aquecedores', 'Cabelos', 'Decoração', 'Acessórios para Celulares, Tablets e Computadores', 'Pilhas e Carregadores', 'Iluminação e Elétrica', 'Problemas com o Atendimento', 'Problemas com o Site', 'Presentes e Enfeites']"
fwOISmQDEHAfJ2Z3,2022-04-01,NÃO EFETUARAM O REEMBOLSO NO PRAZO,Brasília,DF,NÃO EFETUARAM NO PRAZO,False,"Boa tarde,
Dia 14/03/2022 entre 08 e 09 da manhã liguei no número 0800 704 0465 para solicitar o reembolso da minha passagem que foi cancelada pela própria Gol, fui atendida por uma moça de nome Jéssica, que me atendeu por mais ou menos 40 minutos e finalizamos a ligação com a informação de que o reembolso seria passado para a minha operadora de cartão em até 7 dias úteis, o que até agora não ocorreu.",complaint,0,COMPLAINT,fwOISmQDEHAfJ2Z3,GOL,gol,http://www.voegol.com.br,['Companhias Aéreas']
dcG1n1_RaZZS9QZw,2022-04-04,NÃO EFETUARAM O REEMBOLSO NO PRAZO,Brasília,DF,NÃO EFETUARAM NO PRAZO,False,"Olá Juliana, bom dia!!! 

Referente a sua manifestação, estamos interagindo com você por mensagem privada. Pedimos que acesse seu e-mail cadastrado na plataforma Reclame Aqui, para ter acesso as informações enviadas referente ao seu caso.

Continuo por aqui em caso de dúvidas :)

Claudete

CRC - Central de Relacionamento do Cliente/Reclame Aqui          

Gol Linhas Aéreas Inteligentes",interaction,1,ANSWER,fwOISmQDEHAfJ2Z3,GOL,gol,http://www.voegol.com.br,['Companhias Aéreas']
oWTgfFoQ0pyFJmX0,2022-04-11,Devolução ,Londrina,PR,Devolução ,False,"Entrei em contato solicitando uma devolução, pois o produto veio com aparência de uso, e a Americanas nao responde.",complaint,0,COMPLAINT,oWTgfFoQ0pyFJmX0,Americanas Marketplace,americanas-marketplace,http://www.americanas.com.br,"['Marketplace', 'Higiene e Limpeza Pessoal', 'Higiene e limpeza doméstica', 'Higiene Bucal', 'Utilidades domésticas', 'Acessórios para Carros', 'Acessórios para Celulares, Tablets e Computadores', 'Óculos, Lentes e Acessórios', 'Relógios', 'Jóias e Relojoarias', 'Acessórios de Vestuário', 'Informática', 'Eletroeletrônicos', 'Eletrodomésticos', 'Cama, Mesa e Banho', 'Livros', 'Corpo e Banho', 'Corpo e Banho Infantil', 'Moda Feminina', 'Moda Masculina', 'Moda Infantil', 'Calçados Masculinos', 'Calçados Femininos', 'Calçados Infantis', 'Calçados Esportivos']"
yv3MmPmMY2hh0bAR,2022-04-11,Devolução ,Londrina,PR,Devolução ,False,"Olá, Marina! 
Boa tarde. 

Meu nome é Matheus e sou responsável pela sua reclamação. Aqui na Americanas.com trabalhamos muito para que você tenha uma boa experiência de compra e não vamos te decepcionar. Estou acionando a área responsável para solução de seu caso o mais breve possível.

Não avalie a reclamação até a finalização da tratativa e aguarde meu próximo contato. Vou acompanhar o caso e passar detalhes do andamento da solicitação.

Verifique também seu e-mail, pois a cada nova interação/mensagem privada em sua reclamação, receberá uma notificação no endereço eletrônico cadastrado aqui. Caso não esteja na caixa de entrada, veja se há novas mensagens na pasta de SPAM.

Esperamos continuar contando com a sua confiança e preferência. Estou à disposição caso haja alguma dúvida.

Atenciosamente,  
Matheus Souza
AE | ATENDIMENTO ESPECIAL",interaction,1,ANSWER,oWTgfFoQ0pyFJmX0,Americanas Marketplace,americanas-marketplace,http://www.americanas.com.br,"['Marketplace', 'Higiene e Limpeza Pessoal', 'Higiene e limpeza doméstica', 'Higiene Bucal', 'Utilidades domésticas', 'Acessórios para Carros', 'Acessórios para Celulares, Tablets e Computadores', 'Óculos, Lentes e Acessórios', 'Relógios', 'Jóias e Relojoarias', 'Acessórios de Vestuário', 'Informática', 'Eletroeletrônicos', 'Eletrodomésticos', 'Cama, Mesa e Banho', 'Livros', 'Corpo e Banho', 'Corpo e Banho Infantil', 'Moda Feminina', 'Moda Masculina', 'Moda Infantil', 'Calçados Masculinos', 'Calçados Femininos', 'Calçados Infantis', 'Calçados Esportivos']"
